Sr. no	ID	Title	Audio text link	Audio text Category	Audio LInk	Standard Duration (hh:mm:ss)	Audio Source	dept	Audio Extension	Background Music	Audio Quality 	Speaker ID	Subtitle	Audio Recording Device	Puplished year	Group	Uploaded Pecha Tool	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25
1564	STT_AM_AB1562	6	https://docs.google.com/document/d/1CVDwD_en8Q7YS7BTk7xMKl9SG-9C-hLa-146IDbSO1g/edit?usp=sharing	text	https://drive.google.com/file/d/1CXXunL_U45x-4AuBpwYftLaJvcnJ8EDc/view?usp=sharing	0:06:42	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1565	STT_AM_AB1563	7	https://docs.google.com/document/d/1fsO0xgMtOSOW_kDvj6HQV1qz5KmuM4hxgisML92iq7Q/edit?usp=sharing	text	https://drive.google.com/file/d/1cJv7HCXimHB047SIaDe86zbmsb-2dhRb/view?usp=sharing	0:10:22	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1566	STT_AM_AB1564	8	https://docs.google.com/document/d/1lvhkXLCZQR3_YWtuVF79sbpOA_C6cmWcRvXSTU7_yW0/edit?usp=sharing	text	https://drive.google.com/file/d/1Mebklrb5Sc1brm0XHhHaRNMxOrxfCLdZ/view?usp=sharing	0:10:22	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1567	STT_AM_AB1565		https://docs.google.com/document/d/1ekuixhDmOMCGpo67u-i9k3nrHsuPx6KVFX6iBLMLDDE/edit?usp=sharing	text	https://drive.google.com/file/d/1nvLdh0nLoUWEJ-KdulS-Fhi9miUSZcMb/view?usp=sharing	0:11:24	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1568	STT_AM_AB1566	2	https://docs.google.com/document/d/1C8v_N1ZBMSYtKeMltKLOnMYjNzYe8eMCVxuhlKA2h40/edit?usp=sharing	text	https://drive.google.com/file/d/1vTrmUKnTTNjNVVmzeaofrvCf7c__Irpf/view?usp=sharing	0:09:04	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1569	STT_AM_AB1567	3	https://docs.google.com/document/d/1HWRfxt8A7kV6mZmE92md2mDjL6576N5KkkvatOAd7XA/edit?usp=sharing	text	https://drive.google.com/file/d/1GeYkbDkn-QaAKQJug7xz0vAlfKMLloEM/view?usp=sharing	0:17:37	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1570	STT_AM_AB1568		https://docs.google.com/document/d/1T0llSR_pdEqby2R2WQjs4t3v7Poymy9eDOuDgQp_aJQ/edit?usp=sharing	text	https://drive.google.com/file/d/1WPyMmVasPLsw9f-mZVjZgSqOjQUJ5IPh/view?usp=sharing	0:11:26	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1571	STT_AM_AB1569	2	https://docs.google.com/document/d/1JC4unCEYrO_caHTOSyO-2gTMP-X6rUfmu_iChk2fdHA/edit?usp=sharing	text	https://drive.google.com/file/d/19_wG45PCEUK3ltvYdv9DU_LS7OXTzSK4/view?usp=sharing	0:12:26	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1572	STT_AM_AB1570	3	https://docs.google.com/document/d/1hwWhtDYpRq3R-f7JoMExKDmfNpWTemBmUiukuWOVCQY/edit?usp=sharing	text	https://drive.google.com/file/d/1W7Aubhl6lxLXU7TfTmS3ggQXTRgNzGMX/view?usp=sharing	0:04:44	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1573	STT_AM_AB1571		https://docs.google.com/document/d/1JwDvweTno8OUj9vZv-FCAa5pF_B-nqbD5gYJ8qqJOP8/edit?usp=sharing	text	https://drive.google.com/file/d/11vPjcQplyk3gt9In8J3O78XFptF5BtqW/view?usp=sharing	0:19:38	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1574	STT_AM_AB1572	2	https://docs.google.com/document/d/1qMl7Y2dVEOqjgjwaan4ckMKm9p-IYWuKGuLiu8wqzcM/edit?usp=sharing	text	https://drive.google.com/file/d/1cW5Xf2YKdNHHYTYJo5ymfVQSwgKqYeqT/view?usp=sharing	0:07:55	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1575	STT_AM_AB1573		https://docs.google.com/document/d/1YK6AkowvZrsIVYQnNl5xIb9XwBnH5tA5_zukuFU9pjc/edit?usp=sharing	text	https://drive.google.com/file/d/1s-8v_t0B1N4w_hRIeX8e5T-D9F9ityR2/view?usp=sharing	0:23:00	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1576	STT_AM_AB1574		https://docs.google.com/document/d/1XoGL7iPtAbPbk-lsPVV686pfXt3G5hzqEb7-UXHiAj4/edit?usp=sharing	text	https://drive.google.com/file/d/1ee3u0_kUdmzcwZ2vCoX91wUv4fFmQwpm/view?usp=sharing	0:12:26	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1577	STT_AM_AB1575	2	https://docs.google.com/document/d/1fdhQjzazhZwEIVApleIEfS7R5SQIx-Yd679qAkIBwIo/edit?usp=sharing	text	https://drive.google.com/file/d/1HrXwmfbyN4DEZaUQM-O9xa5gyOLgFmol/view?usp=sharing	0:19:38	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1578	STT_AM_AB1576		https://docs.google.com/document/d/1zPUqG7fmUPt6NEarsDlJwuB_LIfbLgaEhmf4VKoi6hQ/edit?usp=sharing	text	https://drive.google.com/file/d/1I0_kltnY-bEeOuyvr0WWsE3TjuUJ1W0F/view?usp=sharing	0:28:10	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1579	STT_AM_AB1577		https://docs.google.com/document/d/1J6X-LxWNDau_WcQN636gBG2w3kOSkgvNNCAbVpQxrAk/edit?usp=sharing	text	https://drive.google.com/file/d/1M6z7jXvSnR6DtmPph0LL4KOq7VbWlW-E/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1580	STT_AM_AB1578		https://docs.google.com/document/d/1-8G8JF4pV3LbbnnDGFSGReYGmY2cagEUjaN552D7b-M/edit?usp=sharing	text	https://drive.google.com/file/d/1PEcbuWLIfAcHYhDK3W3HYbo3pEQKr21A/view?usp=sharing	0:17:51	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1581	STT_AM_AB1579		https://docs.google.com/document/d/1EUbTYFc1rRwgrbZgqvBUubSnJ3Jy3ICSQW3CM-EgDWg/edit?usp=sharing	text	https://drive.google.com/file/d/1sppICVSCFDKWKW--Gx5oIafAcvm34ap4/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1582	STT_AM_AB1580		https://docs.google.com/document/d/1STWgbVoQR7y7X5mB4Utyl_LHAoJlxjTFQbgB-zNEuY8/edit?usp=sharing	text	https://drive.google.com/file/d/1B2bZBWcHSkwWTDDwOkIrwhAKOOh_6le3/view?usp=sharing	0:17:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1583	STT_AM_AB1581		https://docs.google.com/document/d/1nW9uST6OFJHdBfbtfTSJut6roiFr6WUseKhZMhJm9MM/edit?usp=sharing	text	https://drive.google.com/file/d/14Nt1UmvCVZqMeU8WivfBU3prDp18kaT0/view?usp=sharing	0:12:29	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1584	STT_AM_AB1582	2	https://docs.google.com/document/d/1XrsYwvpVGmvAtkfAiuLF-J88EDqO_OFMpQGNzo2bXEg/edit?usp=sharing	text	https://drive.google.com/file/d/1SO6R4Xhngheo0ks_JPdRMBykVHkoIBzV/view?usp=sharing	0:14:16	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1585	STT_AM_AB1583		https://docs.google.com/document/d/1PIueLf7pr6dkqM-ZSd1WR4k6NYfvF3Ib_LoUkcd-xso/edit?usp=sharing	text	https://drive.google.com/file/d/1363L7xeTOuZClin9M2iO_q-4ENZFuYlV/view?usp=sharing	0:10:21	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1586	STT_AM_AB1584	2	https://docs.google.com/document/d/1AZSLRYJpc3VgY754AnYkHkvZeCqn66gUi0NcrFHMFlQ/edit?usp=sharing	text	https://drive.google.com/file/d/17jGwQH4XRb-MEQw66chAfaoIo1VA78PX/view?usp=sharing	0:08:25	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1587	STT_AM_AB1585	3	https://docs.google.com/document/d/1Ac-D41gxCkBDQDdZhOZBneJsjrYW1XWWQw7W7b5lHfg/edit?usp=sharing	text	https://drive.google.com/file/d/1GfEp3TgQAjh1Lld75sdeMZNqwZSYlq_-/view?usp=sharing	0:11:47	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1588	STT_AM_AB1586		https://docs.google.com/document/d/1oT4A2tV2LPtpJIPsErSIe6Eh-4t8K6vzw_hci-Nsfz0/edit?usp=sharing	text	https://drive.google.com/file/d/1H6w3-PamZ3DSl8d7Vlj8oFa8ht6A-6sv/view?usp=sharing	0:12:47	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1589	STT_AM_AB1587		https://docs.google.com/document/d/1ZUmVDqhQpT51gtQIWc0EXD-O4xTHZAZuhwLMujDscAY/edit?usp=sharing	text	https://drive.google.com/file/d/16iRsE7sNvRdhE3Ojl518XY94O7w1S0v1/view?usp=sharing	0:18:27	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1590	STT_AM_AB1588	2	https://docs.google.com/document/d/1IdBYXPfpMK8lAUJHdtPg7CFI_upSGdSPTdkl9iyN7zs/edit?usp=sharing	text	https://drive.google.com/file/d/1WnlYqsyEM4FWLxHacVfQsht7-cUjEqi5/view?usp=sharing	0:18:55	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1591	STT_AM_AB1589		https://docs.google.com/document/d/1t3A4mDoC8MSv2j_ZPr-FI7DKe0-_sqPWxh0Fa0omI88/edit?usp=sharing	text	https://drive.google.com/file/d/1jbUMtVWhEqksIoFWh-8J8UaNScVtHRQG/view?usp=sharing	0:18:54	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1592	STT_AM_AB1590		https://docs.google.com/document/d/1dRw5PWWDtMs5f7TKAPwcBh4i2FCQT0zuJWPxP1m_7JQ/edit?usp=sharing	text	https://drive.google.com/file/d/1myFY1UjG5-C5eqXV3RjgGu9gywgNxUzv/view?usp=sharing	0:15:26	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1593	STT_AM_AB1591		https://docs.google.com/document/d/1U0Uw_Dg_CbTwntg9rxwzBsFyPK8aVqSkS_0AqVgiTQQ/edit?usp=sharing	text	https://drive.google.com/file/d/1yMQSLmFm2lFXQI8Lj36tnxslTtiywMlH/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1594	STT_AM_AB1592		https://docs.google.com/document/d/1MWpdodJaleuOC2QQsCA8iSp_PIKvWYqPefi_3f9UH3Y/edit?usp=sharing	text	https://drive.google.com/file/d/18dOAOPgKXskPCMSjIOTtCykPQ5Q1jn-e/view?usp=sharing	0:17:22	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1595	STT_AM_AB1593	2	https://docs.google.com/document/d/1euvJe7B00diar-YAm5CZRfbaCHDQla_isekOv_t1GP8/edit?usp=sharing	text	https://drive.google.com/file/d/1B2luw2uuE3-cFl2teGsqQ36j_coCrEu_/view?usp=sharing	0:11:01	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1596	STT_AM_AB1594		https://docs.google.com/document/d/1-oTJSFgu0WzPiceRU-AIetvWwnvn3fPF6kqY1QqVgBU/edit?usp=sharing	text	https://drive.google.com/file/d/1hlnFvy0FbHDFSxY6hZsCd5iRXkLsHd2x/view?usp=sharing	0:12:21	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1597	STT_AM_AB1595	2	https://docs.google.com/document/d/1nlbztsZbEKCWBiPw4GTT3D2-oIX2gTSMaOqIcVk40j8/edit?usp=sharing	text	https://drive.google.com/file/d/1IUZn-MqjlfSldq_9sCqRSv-4zp7enWbI/view?usp=sharing	0:12:21	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1598	STT_AM_AB1596		https://docs.google.com/document/d/1IEglwFOzWlOOlLBOEogymIGM6BwM_7H2CevZyqRzsZg/edit?usp=sharing	text	https://drive.google.com/file/d/1o1lEL9ZFTdZMIxhyzTgmX5u3YLkk9p9y/view?usp=sharing	0:08:25	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1599	STT_AM_AB1597	2	https://docs.google.com/document/d/1tDvsCWf8QGZbF3zfwxhC5IXknLn2Uh8Jf2wkmWRBzfs/edit?usp=sharing	text	https://drive.google.com/file/d/1MrI1zJ4OmWi1TsSwK8GSBK94ysbnup4d/view?usp=sharing	0:08:28	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1600	STT_AM_AB1598		https://docs.google.com/document/d/1jyy3NJHFLKhbjj2yYWtHVUVlGF3CZA3eQn1zIdYi0yE/edit?usp=sharing	text	https://drive.google.com/file/d/1EvK_-5BYAVPiZS6jBDDPboTNPSHPPUVh/view?usp=sharing	0:08:28	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1601	STT_AM_AB1599	2	https://docs.google.com/document/d/1CuXJRvR1fokb0Q1XxhvVVJFcnZ-KxJqH_2mG6rDK0_U/edit?usp=sharing	text	https://drive.google.com/file/d/1D1-Z6Sp_zJFN0YFogpgbR_B_Tos1LlzL/view?usp=sharing	0:12:21	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1602	STT_AM_AB1600		https://docs.google.com/document/d/1OLqNboBUjSN1l9ZSBGKwYixi8kQ3vgvLUs_YJUxrv5k/edit?usp=sharing	text	https://drive.google.com/file/d/1yPp0k_YnJULSU4EbzQqEZ3S0LmkVpZdF/view?usp=sharing	0:11:54	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1603	STT_AM_AB1601	2	https://docs.google.com/document/d/1vVosXz10xTcssYdmfUtTUxQGMdneLzT96UXHfoZtn3I/edit?usp=sharing	text	https://drive.google.com/file/d/1UNWPYTlp8CxAzIsbHM-hIRy2xd-HK1iJ/view?usp=sharing	0:12:21	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1604	STT_AM_AB1602		https://docs.google.com/document/d/1767vUmtBUfdGo4H6rJcOYKhpNpKBET215xW8h4Ctgm0/edit?usp=sharing	text	https://drive.google.com/file/d/1Ht3ioirqr9GG8-FZofxfIMJDapZqGbgS/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1605	STT_AM_AB1603		https://docs.google.com/document/d/1oHCtagMDpdED4iAv2iKJuHpj-PllIGKNezbpgRMSsqk/edit?usp=sharing	text	https://drive.google.com/file/d/19Dme3_kjdlwjUGjIh3JZrQ1VeauCcQ5W/view?usp=sharing	0:18:41	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1606	STT_AM_AB1604		https://docs.google.com/document/d/1uhqSNFSsXvXexF6bkCavu3IJWtpDAbgpBY939SjW144/edit?usp=sharing	text	https://drive.google.com/file/d/1g2_kzd9ZA27Mqp41L4qw_c3PjCk7d3eD/view?usp=sharing	0:23:57	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1607	STT_AM_AB1605	2	https://docs.google.com/document/d/1tVaFdXb_ozv92ItT1BefDFAm2lTb54LAVDnlwU-mzH0/edit?usp=sharing	text	https://drive.google.com/file/d/1-4_nK3JdiiBCxABidnNhIv0XBIyyUaCA/view?usp=sharing	0:12:12	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1608	STT_AM_AB1606		https://docs.google.com/document/d/1WnvW1GvOEt4E4u0l4I8yAJoBy1JD7iXMeQWTlPNeaGM/edit?usp=sharing	text	https://drive.google.com/file/d/18VTMO2pUwavvsBc9SmBJFtiK_RYCCteG/view?usp=sharing	0:24:04	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1609	STT_AM_AB1607		https://docs.google.com/document/d/1udWALW8WJ6lpFoDOd1Rzj5Oi7P5j7ZsIn-2akaBEkY0/edit?usp=sharing	text	https://drive.google.com/file/d/1aHgf2GlV0NX6elHHOSHKscpOL3RNh87h/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1610	STT_AM_AB1608		https://docs.google.com/document/d/1PlEbyBTZFMehZdoHOcSlR2X5yn7AsWkc-OGNaUiwFlc/edit?usp=sharing	text	https://drive.google.com/file/d/1zSgCPNSv6DEgudg1xuM3z9odK15jhkFF/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1611	STT_AM_AB1609		https://docs.google.com/document/d/1tFu7nvLpsklJpnqhIO1ET-jcsDZO2uS_KzFUoLAzAZM/edit?usp=sharing	text	https://drive.google.com/file/d/1UDu2jz2jf-_wlBRBOpWhM6hmSFAHyEE8/view?usp=sharing	0:14:35	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1612	STT_AM_AB1610	2	https://docs.google.com/document/d/1TY0gkPsx9DNi4YfXMhGDzvSpeC3XUJFlP1Gr3U3lJss/edit?usp=sharing	text	https://drive.google.com/file/d/1WB_cs_UlwCUumilFoGApLoen8yt2qDXw/view?usp=sharing	0:20:59	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1613	STT_AM_AB1611		https://docs.google.com/document/d/1LYJQLmN3RJMVT-RYv4oZB-H5q7q0lwvW8y5x9yd1IPw/edit?usp=sharing	text	https://drive.google.com/file/d/1l1DCjNkGFaCm-YIHjwQTW167Qrz6UvDV/view?usp=sharing	0:28:04	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1614	STT_AM_AB1612		https://docs.google.com/document/d/1pAj18ek_SsX1ImH1gUkJ5Hwi-NIhfa6FWAq8eR1lrPI/edit?usp=sharing	text	https://drive.google.com/file/d/18vLwsPVjMoD4DUOi1TifmjMbp5BR0drZ/view?usp=sharing	0:17:56	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1615	STT_AM_AB1613		https://docs.google.com/document/d/17EY7__cBspcg2SEwBl_0B9rUphHVACxU9GpzQf4lun0/edit?usp=sharing	text	https://drive.google.com/file/d/1LEQl9jKtrsAl7cYtJ1npWVAigcP1cESB/view?usp=sharing	0:17:36	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1616	STT_AM_AB1614		https://docs.google.com/document/d/1MZEwKtrhfQgYBUSX6uY7uRs2O5g8PMp0LRtpf9ibkrU/edit?usp=sharing	text	https://drive.google.com/file/d/1VEU7eHPEeynFOE3Vm0QQxBUgzH9BPwRp/view?usp=sharing	0:28:08	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1617	STT_AM_AB1615		https://docs.google.com/document/d/1PnE1b1VBnYmdDW57qpgHAGDz7JgiuJ9RbIadPfcw5JA/edit?usp=sharing	text	https://drive.google.com/file/d/1cz42L7Nt6t6Fjw6uQKayD3nNbhIOYznZ/view?usp=sharing	0:20:43	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1618	STT_AM_AB1616		https://docs.google.com/document/d/1Ti72dptdBYEG3AoY64fZtlhVCjy63pv3lHYkREIk41w/edit?usp=sharing	text	https://drive.google.com/file/d/1WAvFcHIN2p1v81Ds20931EJXEodRqhNx/view?usp=sharing	0:18:50	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1619	STT_AM_AB1617		https://docs.google.com/document/d/1yEBlUcqo1n_k9Icb_aheYnDzIPkKDqGbPm3ZRm9M6hg/edit?usp=sharing	text	https://drive.google.com/file/d/15lzV3hDqfNiqeblBjHSOnqUdileJZNyk/view?usp=sharing	0:11:50	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1620	STT_AM_AB1618	2	https://docs.google.com/document/d/1kvgpXkMPkKA5BexvoorEL7iU4SeY185yrCrOaW6E_2E/edit?usp=sharing	text	https://drive.google.com/file/d/1TiH6LwG70paeoQ2dpXh2fScn1YMuGUfk/view?usp=sharing	0:16:59	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1621	STT_AM_AB1619		https://docs.google.com/document/d/1zxb2HF95imlRScTkeP8o2cZmSh20U2Xqmp8UEKZNzXo/edit?usp=sharing	text	https://drive.google.com/file/d/1wTCjN5ngM_w_cfx9szfD-68dh5rjI7oB/view?usp=sharing	0:28:04	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1622	STT_AM_AB1620		https://docs.google.com/document/d/1_7TW81LagsKPyTe8PsA5jnypg1dG_bRI-y-dpuoE1r4/edit?usp=sharing	text	https://drive.google.com/file/d/1IW4MAMrhXUYKrn-tGuRH-Eo4mfUfX5s6/view?usp=sharing	0:17:35	Google drive	AB	MP3	True	Very goog	AM_017				group A	Uploaded								
1623	STT_AM_AB1621		https://docs.google.com/document/d/1LIeAfrh8AU5DrcJUhh1OzXi1WLO592E7sgQ3S8M-f1g/edit?usp=sharing	text	https://drive.google.com/file/d/1QYsPqvixgxoOGdd6N7chjHqtwtQ1xnYo/view?usp=sharing	0:44:25	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1624	STT_AM_AB1622	16	https://docs.google.com/document/d/18xQlvw_PcO6oSEuJNJvGZPeOeZ8ccN1UoFMV3MhhiSw/edit?usp=sharing	text	https://drive.google.com/file/d/1Cy1LOoVqjEJO81-VJo1K55F1wqiKn1yL/view?usp=sharing	0:27:58	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1625	STT_AM_AB1623	17	https://docs.google.com/document/d/1ez95-rO9SCwdAvGdiGMR3KgnH19SOVc8KID_j8LQeEQ/edit?usp=sharing	text	https://drive.google.com/file/d/1mXQP-hEaKFZruxd35Xi5Np--AKPix1o-/view?usp=sharing	0:24:10	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1626	STT_AM_AB1624	18	https://docs.google.com/document/d/1mCZlu_3FLIfFrUpwqsEya4xpZdql-MyPur5JEz0ddWs/edit?usp=sharing	text	https://drive.google.com/file/d/1iV-mCGfVIMN1GouaVUHqRNLqSUkP-MKT/view?usp=sharing	0:30:37	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1627	STT_AM_AB1625	19	https://docs.google.com/document/d/1xl-qy0pCR507Yv-t-yEWlk5rNe6-T02LpP8WQEUBxEA/edit?usp=sharing	text	https://drive.google.com/file/d/1FhqD-a_PiebE6EvAhysFygZ6L9t9qLDP/view?usp=sharing	0:45:16	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1628	STT_AM_AB1626	20	https://docs.google.com/document/d/11fKHw1wXzTS_8NW5DrQmOFACgVi7udsDMoX2PmkbPNU/edit?usp=sharing	text	https://drive.google.com/file/d/1rqQak_iNTGfmxxzWaVjHxKCrQLmxXXX1/view?usp=sharing	0:33:27	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1629	STT_AM_AB1627	21	https://docs.google.com/document/d/1dm3lr_88nirz2akfEpaN3ByetLOptbkhMx_4FdtJEjU/edit?usp=sharing	text	https://drive.google.com/file/d/1mS3Ly1tS5z_CHXxhf5tphZ-p0MW2hAw3/view?usp=sharing	0:27:56	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1630	STT_AM_AB1628	22	https://docs.google.com/document/d/1Hee0gUcmeqXycEt6Np3tRwRHgBZ0VCNg8Z10aV8sanA/edit?usp=sharing	text	https://drive.google.com/file/d/1ATAhb-Co5TUbiXuhHB84CfELOZRK-qiW/view?usp=sharing	0:23:13	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1631	STT_AM_AB1629	23	https://docs.google.com/document/d/10A6RDUCA4v8TzCwKZztarkI59PXIEK0XHpTIwsEgYJg/edit?usp=sharing	text	https://drive.google.com/file/d/1JNZl5ezx1NJBpPuyxAfRrjmp5gl6dxZF/view?usp=sharing	0:21:52	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1632	STT_AM_AB1630	24	https://docs.google.com/document/d/18dBIiG4ppIboOY7HdApres3IjbICxxbhLClcBH-ivRY/edit?usp=sharing	text	https://drive.google.com/file/d/1Fw60TkNP9e90VfLrLrxqxCPjtO0lzD0e/view?usp=sharing	0:25:58	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1633	STT_AM_AB1631	25	https://docs.google.com/document/d/19aTwFVNPhUjIj87xl5GWhovbZsg9xAwGz7XmsuMi47I/edit?usp=sharing	text	https://drive.google.com/file/d/1qGnQwZxaIj0L-66SCguTGkRIK51GUmFv/view?usp=sharing	0:23:09	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1634	STT_AM_AB1632	26	https://docs.google.com/document/d/1mgos2jWaNmSLOIKYd6t_FI6UM9nrQIJCf5cdHJIIECY/edit?usp=sharing	text	https://drive.google.com/file/d/1gfxep_xPGCUY9pBWRtF90rdc2cPgBL62/view?usp=sharing	0:34:56	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1635	STT_AM_AB1633	27	https://docs.google.com/document/d/1qqj5wUs-tMG6grp4YMnd4_CsuNjp5bfuNuRbmJk5z0U/edit?usp=sharing	text	https://drive.google.com/file/d/1TyDwlh8yJ_e-7UDP6VGS2XUq13nBRpL8/view?usp=sharing	0:20:24	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1636	STT_AM_AB1634	28	https://docs.google.com/document/d/1wyowu2D-OCrAFGAk9kYqrWxxPoS1ko6yzsuaqkqxhBc/edit?usp=sharing	text	https://drive.google.com/file/d/1NqKbks-56tL6WDBEaOkheJ-eH6kApCeY/view?usp=sharing	0:20:22	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1637	STT_AM_AB1635	29	https://docs.google.com/document/d/1R_Vwzx5bGtX0C-HYqgY5w4DuqycH1kKayiw5qto290g/edit?usp=sharing	text	https://drive.google.com/file/d/1fXtg2c-8WEnC90_7XF9DSjKHZBalXWZW/view?usp=sharing	0:20:08	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1638	STT_AM_AB1636	30	https://docs.google.com/document/d/1yR2hrqAgw96plxj5-Gt2wH1NJ1stwekd4zzP8YHqxdU/edit?usp=sharing	text	https://drive.google.com/file/d/1ALZE0fl71fKm9mo-5hcnFGRSzLbB5f9z/view?usp=sharing	0:20:22	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1639	STT_AM_AB1637	31	https://docs.google.com/document/d/1zOr-GVtVemdraNWnLzw8FYeQcpmP4hjRRqzIV306sWg/edit?usp=sharing	text	https://drive.google.com/file/d/1NyMMn47nmrGI9H2j89jVQe5sOu8jGyHW/view?usp=sharing	0:26:37	Google drive	AB	MP3	False	Very goog	AM_015				group A	Uploaded								
1640	STT_AM_AB1638		https://docs.google.com/document/d/1hNFN5_hFlDTrdVdp_xs9gM_mtdnde1dAzi1p1ZoAmRw/edit?usp=sharing	text	https://drive.google.com/file/d/1lFc_oB2-jTuO_KcbwtbxQYLUO-B1nUGz/view?usp=sharing	0:17:15	Google drive	AB	MP3	False	Very goog	AM_016				group A	Uploaded								
